LV_TRG#2 Time,STP_POS#2 ValueY,STP_POS#1 ValueY,STP_POS#1 ValueY,STP_POS#2 ValueY,STP_POS#2 ValueY,STP_POS#2 ValueY
374,21.59700012,19.99900055,10.31000042,11.44500065,19.05800056,19.29700089
375,21.83400154,19.9980011,10.31000042,11.44500065,19.31400108,19.20600128
376,21.84300041,19.99700165,10.08000088,11.4460001,19.31900024,19.37500191
377,21.84300041,19.99500084,10.08000088,11.44800091,19.29400063,19.59400177
378,21.94300079,19.99700165,10.15100002,11.70000076,19.29700089,19.64800072
379,22.04200172,20.10100174,9.975000381,11.69800091,19.29900169,19.48200226
380,22.07600021,20.70800018,9.975000381,11.69900036,19.29900169,19.63100243
381,22.0870018,20.6970005,10.22000027,11.69900036,19.30000114,19.71900177
382,22.08800125,20.69400024,9.890000343,11.69900036,19.30900002,19.62500191
383,22.08800125,20.68200111,9.890000343,11.70100021,19.31400108,19.70500183
384,22.08800125,20.65200043,10.10300064,11.70600033,19.31400108,19.86600113
385,22.0890007,20.62400055,10.10300064,11.70600033,19.31400108,19.70300102
386,22.21700096,20.59700012,10.00400066,11.70700073,19.31400108,19.63500214
387,22.55400085,20.5700016,10.00400066,11.70800018,19.31400108,19.70200157
388,22.55500031,19.58500099,9.998000145,11.85700035,19.31400108,19.89900208
389,22.55500031,18.80800056,9.998000145,11.95500088,19.31500053,19.84900093
390,22.55500031,18.19400024,10.29700089,11.95200062,19.31500053,19.91000175
391,22.55500031,17.31400108,10.29700089,11.95200062,19.31500053,19.82300186
392,22.55500031,17.34600067,10.06700039,11.95200062,19.31500053,19.77400208
393,22.55500031,17.54000092,10.06700039,11.95200062,19.31500053,19.98400116
394,22.55500031,17.58800125,10.2140007,11.95200062,19.31500053,20.11400223
395,22.55500031,17.62100029,10.2140007,11.95200062,19.31500053,20.12800217
396,22.55500031,17.60800171,10.3380003,11.95200062,19.31500053,20.18600082
397,22.55500031,17.35100174,10.08600044,11.95200062,19.31500053,20.17000198
398,22.55500031,17.52500153,10.22600079,11.95200062,19.34700012,20.24700165
399,22.55500031,19.60500145,9.903000832,11.95200062,19.3730011,20.18600082
400,22.55600166,19.32800102,9.903000832,11.95100021,19.5320015,20.20700073
401,22.55600166,19.32900047,10.16800022,11.95100021,19.97400093,20.18600082
402,22.55500031,19.27200127,10.04500008,11.95200062,20.11400032,20.27300072
403,22.55600166,18.52500153,10.1970005,11.95100021,20.13900185,20.4620018
404,22.55600166,17.25500107,10.28900051,11.95100021,20.29300117,20.42100143
405,22.55600166,17.13899994,10.28900051,11.95200062,20.1060009,20.31800079
406,22.55500031,15.18800068,10.22500038,11.95100021,20.06000137,20.23900223
407,22.55600166,15.65100098,10.22500038,11.95100021,20.23800087,20.19400215
408,22.55600166,15.24400043,10,11.95100021,20.05400085,20.28600121
409,22.55600166,15.11000061,10,11.95100021,19.89400101,20.43900108
410,22.55500031,14.92900085,10.33400059,11.95100021,19.73900032,20.47300148
411,22.55500031,14.83100033,10.15400028,11.95100021,19.71900177,20.57700157
412,22.55500031,14.77500057,10.10800076,11.95200062,19.81500053,20.54600143
413,22.55500031,14.73300076,10.14600086,12.05800056,20.09600067,20.34100151
414,22.55500031,14.7480011,10.11400032,12.06100082,19.87900162,20.60500145
415,22.55500031,14.77600098,10.11400032,12.06000042,19.99700165,20.55500221
416,22.55500031,14.75800037,10.20400047,12.05700016,19.67700005,20.55900192
417,22.55500031,14.75600052,10.20400047,12.05600071,19.90300179,20.66800117
418,22.55500031,14.84500027,10.15700054,12.05600071,19.8370018,20.81900215
419,22.04100037,14.84400082,10.15700054,12.06000042,20.06900024,20.78800201
420,21.54700089,14.84100056,10.12400055,12.07000065,19.82400131,20.86200142
421,22.02800179,14.83600044,9.970000267,12.08300018,19.76300049,20.94400215
422,22.13800049,15.48700047,10.17400074,12.09100056,19.99500084,20.60300255
423,22.21700096,15.64600086,10.20400047,12.09300041,19.97400093,20.44900131
424,22.28100014,17.27400017,10.20400047,12.09400082,19.74000168,20.42300224
425,22.28600121,17.2650013,10.13700008,12.09400082,19.77600098,20.44600105
426,22.30900192,17.88300133,10.34500027,12.09300041,19.47600174,20.47400093
427,22.45800018,18.04900169,10.34500027,12.09200096,19.44200134,20.49000168
428,22.4620018,18.04700089,10.2130003,12.09100056,19.34900093,20.29700089
429,22.46300125,18.05400085,10.1260004,12.09100056,19.48000145,20.30200195
430,22.56000137,18.17000008,10.19400024,12.09300041,19.64500046,20.33600235
431,22.66000175,18.42900085,10.19900036,12.25400066,19.67200089,20.37900162
432,22.66100121,18.41300011,10.19900036,12.25500011,19.38000107,20.36400223
433,22.66200066,18.34200096,10.25000095,12.25700092,19.39400101,20.3900013
434,22.66200066,18.34300041,10.04900074,12.25700092,19.74600029,20.44900131
435,22.66300201,18.34400177,10.04900074,12.25800037,19.79100037,20.45700073
436,22.64600182,18.34700012,9.964000702,12.25800037,19.4260006,20.44300079
437,22.64400101,18.34600067,10.20300007,12.25700092,19.25100136,20.51700211
438,22.64400101,18.34600067,10.25200081,12.25700092,19.19200134,20.51100159
439,22.64400101,18.34800148,10.25200081,12.25600052,19.1590004,20.53800201
440,22.76200104,16.98400116,10.18900013,12.25600052,19.2840004,20.61900139
441,22.86400032,17.06300163,10.07900047,12.25600052,19.32400131,20.61200142
442,22.86400032,16.84100151,10.33500004,12.25600052,19.49000168,20.82200241
443,23.52400017,16.23700142,10.24500084,12.25700092,19.48700142,20.75600243
444,23.59200096,17.48300171,10.40500069,12.25700092,19.51800156,20.73800087
445,23.58400154,17.43700027,10.40500069,12.25700092,19.39600182,20.72600174
446,23.60500145,17.43900108,10.29800034,12.25700092,19.4070015,20.92400169
447,23.66000175,17.50100136,10.29800034,12.24900055,19.32300186,20.88000107
448,23.75900078,17.49700165,10.34200096,12.24600029,19.45300102,20.84700203
449,24.27600098,17.49500084,10.34200096,12.302001,19.43700027,20.81400108
450,24.27700043,17.95000076,10.41500092,12.35800076,19.45200157,20.95700073
451,25.03600121,18.18300056,10.10300064,12.35800076,19.48200035,20.90000153
452,25.03600121,17.93900108,10.42500019,12.3560009,19.41500092,20.97100258
453,24.86200142,18.17200089,10.19000053,12.35400105,19.37000084,20.97100258
454,24.85700035,18.2820015,10.13800049,12.35400105,19.47400093,21.00500107
455,24.68400192,18.18000031,10.13800049,12.77000046,19.47500038,20.88400078
456,24.80800056,18.54200172,10.34600067,13.61800098,19.50100136,20.90000153
457,25.3220005,18.70400047,10.27600002,12.93100071,19.5720005,20.9640007
458,25.36800194,18.88900185,10.27600002,13.41300106,19.58300018,21.01600075
459,25.62100029,18.38300133,10.40000057,12.56500053,19.54200172,21.00600243
460,25.66500092,18.94600105,10.40000057,12.2670002,19.51000023,20.9090023
461,25.72600174,18.90600014,10.20800018,11.89400101,19.61700058,20.85500145
462,25.72700119,18.70200157,10.36400032,11.68500042,19.52400017,20.68800163
463,25.72700119,18.50300026,10.28200054,11.23300076,19.52600098,20.89400101
464,25.72400093,19.21700096,10.54300022,11.22100067,19.6590004,20.74500084
465,25.68400192,19.11500168,10.54300022,11.26500034,19.75100136,20.84700203
466,24.58800125,19.37000084,10.53200054,11.98400021,19.64800072,20.93000221
467,24.59500122,18.99000168,10.30700016,11.59600067,19.78300095,20.86800194
468,24.49600029,19.63500023,10.44400024,12.02400017,19.87900162,21.06800079
469,23.99500084,19.0510006,10.29900074,11.39800072,19.93200111,21.04800224
470,24.02200127,19.94600105,10.29900074,11.44300079,19.95500183,20.88500214
471,24.06100082,19.55700111,10.55300045,12.02000046,20.08800125,21.00700188
472,24.06700134,20.34100151,10.51100063,12.52000046,19.97600174,20.65600204
473,24.0720005,19.2650013,10.44500065,11.84100056,19.98700142,20.77800179
474,24.0720005,20.10400009,10.44500065,12.24800014,19.81400108,20.92900085
475,24.07300186,19.29300117,10.62900066,12.27000046,19.79600143,20.85000229
476,24.07500076,20.31800079,10.62700081,11.83700085,19.9090004,20.99900246
477,24.07500076,19.71800041,10.5710001,12.37200069,19.96100044,21.10900116
478,24.07500076,19.68500137,10.5710001,11.84900093,19.91800117,21.03300095
479,24.06700134,18.97500038,10.68800068,11.9460001,19.89400101,21.10700226
480,23.59500122,19.61700058,10.36300087,11.8220005,19.8010006,21.31600189
481,23.45100021,18.8920002,10.58400059,11.83300018,19.87100029,21.23000145
482,23.52700043,19.34400177,10.58400059,11.88300037,19.84900093,20.81000137
483,23.59500122,18.67000008,10.38600063,11.86100101,19.82800102,20.86700249
484,23.57500076,19.75400162,10.76200008,11.90800095,20.03600121,21.09700203
485,23.16100121,18.23900032,10.76200008,12.14100075,19.98500061,21.09900093
486,23.16800117,19.22000122,10.63200092,11.82900047,19.97000122,21.16000175
487,23.17300034,18.67900085,10.93100071,12.17300034,19.86400032,21.2460022
488,23.17700195,19.43900108,10.92500019,12.00500011,19.98300171,21.24200249
489,23.17300034,18.79900169,10.47800064,12.12100029,20.02900124,21.45400238
490,23.17300034,19.36900139,10.47800064,12.60300064,20.02400017,21.66400146
491,23.17400169,18.9450016,10.74600029,12.69300079,20.01800156,21.76200104
492,23.17900085,19.56400108,10.66200066,12.33400059,20.14100075,21.76800156
493,23.18000031,18.88199997,10.77800083,12.53700066,20.09600067,21.77500153
494,23.18000031,19.20500183,11.0890007,12.67300034,20.01000023,21.77000237
495,23.20700073,18.78000069,11.0890007,12.70100021,20.07800102,21.57200241
496,23.23500061,19.35100174,10.8390007,12.92500019,20.06300163,21.61500168
497,23.23500061,19.06100082,10.94800091,13.38200092,20.08500099,21.26800156
498,23.23900032,19.6570015,10.94800091,13.71500111,19.9810009,21.10700226
499,23.23900032,19.12000084,10.75200081,13.50200081,19.90500069,21.13500214
500,23.23800087,19.43300056,10.62500095,13.32400036,19.91800117,20.97500229
501,23.23900032,19.25500107,10.65600014,12.53200054,20.13300133,20.979002
502,23.24200058,19.73300171,10.72100067,12.36200047,20.00200081,20.9090023
503,23.24600029,19.72700119,11.07000065,12.82100105,20.05000114,21.06000137
504,23.25200081,19.91900063,11.22700024,12.93000031,20.09000015,21.14300156
505,23.25200081,19.85500145,11.22700024,12.64400101,20.24400139,21.09700203
506,23.25300026,20.02300072,11.02300072,12.45400047,20.31600189,21.02500153
507,23.25400162,20.01100159,10.92000008,12.45400047,20.40100098,20.92400169
508,23.69100189,21.01900101,11.0890007,13.35200024,20.47400093,20.72000122
509,23.94800186,20.74900055,11.05500031,13.04900074,20.42900085,20.7650013
510,23.94800186,21.08100128,10.97400093,12.72500038,20.4810009,21.00800133
511,23.94800186,20.62400055,11.0170002,12.7130003,20.56300163,20.84600258
512,23.94800186,20.95500183,11.04000092,12.802001,20.34100151,20.81000137
513,23.94800186,20.84000015,11.03100014,13.39800072,20.28900146,20.79600143
514,24.07300186,20.57400131,11.03100014,13.0350008,20.19600105,20.93500137
515,25.22200203,20.61000061,11.32300091,12.9090004,20.28500175,20.91900253
516,25.22000122,20.88300133,10.47200012,13.37100029,20.26200104,20.93100166
517,25.21900177,21.35300064,11.1060009,13.63700104,20.3370018,20.75900078
518,25.21900177,21.23300171,11.34200096,13.06100082,20.29400063,20.68700218
519,25.21900177,20.9640007,11.52400017,13.28700066,20.45400047,20.65400124
520,25.22000122,20.72200012,11.42900085,12.73600101,20.49000168,20.7310009
521,25.21900177,21.25200081,11.17900085,12.4810009,20.54800034,20.90000153
522,25.21900177,20.97400093,11.17900085,12.81300068,20.42900085,21.03300095
523,25.21900177,21.31900024,11.29900074,12.86000061,20.43800163,21.04800224
524,25.21800041,21.06000137,11.31700039,13.0010004,20.34500122,21.09100151
525,25.21700096,22.09100151,11.31700039,12.64500046,20.18500137,21.06500244
526,25.21600151,21.4450016,11.28700066,12.83300018,20.19600105,21.09700203
527,25.21500206,21.66800117,11.44100094,12.82000065,20.20500183,21.07800102
528,25.21000099,21.16300011,11.58500099,12.79700089,19.99400139,21.0510025
529,25.19400024,21.78500175,11.39500046,13.03000069,20.07700157,20.97800255
530,25.19400024,21.60700035,11.18800068,13.08300018,20.06600189,20.87600136
531,25.19400024,21.45300102,11.33000088,13.08300018,19.94300079,20.75200081
532,25.19400024,21.32800102,11.33000088,13.43900108,20.00600052,20.89200211
533,25.19400024,21.35900116,11.66300011,13.40600109,19.96700096,21.13900185
534,25.19400024,21.25300026,11.66300011,13.00400066,20.07700157,21.26600075
535,25.19300079,21.56800079,11.1050005,13.25300026,20.15400124,21.29600143
536,25.19300079,21.3920002,11.1050005,13.44600105,20.17900085,21.29900169
537,25.19300079,21.51200104,11.04900074,13.63700104,20.15000153,21.354002
538,25.19300079,21.49000168,11.36900043,13.04300022,20.01400185,21.39100075
539,25.19200134,21.63700104,11.36900043,12.95400047,20.18000031,21.4090023
540,24.92500114,21.45100021,11.02300072,13.0180006,20.0530014,21.28800201
541,24.38000107,21.49400139,11.29900074,12.74300098,19.97600174,21.54400253
542,24.38100052,21.49500084,11.27000046,13.22100067,20.04600143,21.54200172
543,24.38200188,21.25200081,11.05900097,13.21800041,20.23200035,21.67100143
544,24.38300133,21.27800179,11.30300045,13.69400024,20.22300148,21.52300072
545,24.38700104,21.3390007,11.36800098,13.82300091,20.34900093,21.45700073
546,24.39100075,21.39300156,10.99000072,13.88000107,20.23700142,21.47100258
547,24.39100075,21.29000092,11.24000072,14.73800087,20.14800072,21.80400085
548,24.3900013,21.35300064,11.10200024,14.8730011,20.24100113,21.66300201
549,24.39100075,21.24500084,11.16200066,14.44600105,20.17000008,21.61300087
550,24.3900013,21.31800079,11.16200066,13.79800034,20.13900185,21.729002
551,24.39100075,21.41900063,11.04800034,13.31400108,20.44100189,21.71300125
552,24.39100075,21.54000092,11.20700073,13.61000061,20.5870018,21.79300117
553,24.39300156,21.19100189,11.47300053,13.64800072,20.65200043,21.51400185
554,24.39300156,21.28300095,11.47300053,14.11000061,20.41700172,20.55000114
555,24.39400101,21.39700127,11.50700092,14.60800076,20.55400085,19.41500092
556,24.39400101,21.59000015,11.22600079,14.60800076,20.00400162,18.42000198
557,24.39700127,21.4070015,11.22600079,13.90000057,19.81900024,17.9260006
558,24.39800072,21.61500168,11.30000019,13.66100025,19.7650013,17.68000221
559,24.39800072,21.46900177,11.2140007,13.94400024,19.81800079,17.68600082
560,24.39900208,21.49500084,11.2140007,13.62700081,19.69400024,17.81800079
561,24.46100044,21.41000175,11.25400066,13.31100082,19.78700066,18.07200241
562,24.46300125,21.57400131,11.27100086,13.10800076,19.70300102,18.2650013
563,24.46300125,21.6590004,11.27100086,13.87900066,19.81700134,18.61200142
564,24.46300125,21.87700081,11.24700069,13.46900082,19.68700027,18.74700165
565,24.46300125,21.8730011,11.60900021,13.9640007,19.79700089,18.70500183
566,24.46300125,21.71800041,11.6420002,13.82000065,19.85000038,18.70100212
567,24.50900078,21.67300034,11.38200092,13.70900059,19.65000153,18.64500237
568,24.52700043,21.72100067,11.37800026,14.14900112,19.77800179,18.56800079
569,24.52800179,21.58100128,11.44100094,13.75600052,19.93200111,18.61700058
570,24.53600121,21.7480011,11.40800095,13.72000027,19.80800056,18.77600098
571,24.53900146,21.89700127,11.48200035,13.84600067,19.76800156,18.94700241
572,24.59500122,21.98500061,11.22100067,13.92200089,19.92200089,19.00300217
573,25.36300087,21.91000175,11.22100067,14.1970005,19.82600021,18.99900246
574,25.36400032,21.85900116,11.64400101,14.0340004,19.76600075,18.89200211
575,25.36400032,21.88700104,11.61400032,14.0340004,19.75700188,19.04100227
576,25.36400032,21.84200096,11.4460001,13.93200111,19.56800079,19.07100105
577,25.36400032,21.93700027,11.4100008,14.02500057,19.79200172,19.13600159
578,25.36400032,21.9470005,11.76200008,14.1970005,19.79800034,19.29600143
579,25.36400032,21.90000153,12.04400063,14.04400063,19.75,19.32300186
580,25.36400032,21.77100182,11.5340004,14.7140007,19.93800163,19.05400085
581,25.36400032,22.0530014,11.63700008,14.63200092,19.79100037,19.08600235
582,25.36300087,21.83500099,12.02700043,14.66900063,19.93400002,19.16600227
583,25.35800171,22.15000153,11.88300037,14.78200054,19.93300056,19.53000069
584,25.35800171,22.14100075,11.95700073,14.7310009,19.80700111,19.43600082
585,25.35700035,22.29400063,12.28900051,14.75300026,19.82100105,19.26200104
586,25.35700035,22.1780014,11.82400036,14.82900047,19.94600105,19.18200111
587,25.34400177,22.3370018,11.86700058,14.93600082,20.01900101,19.13200188
588,25.25200081,22.3220005,12.27500057,14.93600082,20.11600113,19.02400208
589,24.63100052,22.32500076,12.57100105,15.09000111,20.19200134,18.88300133
590,24.63100052,22.16700172,12.17500019,15.32300091,20.38900185,18.91700172
591,24.63100052,22.1420002,11.83500099,14.94500065,20.50800133,19.00200081
592,24.63100052,21.96300125,12.07800102,15.47100067,20.54900169,19.11900139
593,24.63100052,21.80500031,12.07800102,15.47100067,20.68900108,19.27200127
594,24.63100052,21.72600174,12.17200089,14.88100052,20.63000107,19.29100227
595,24.63100052,21.31900024,12.17200089,15.09100056,20.58000183,19.42000198
596,24.63200188,21.22300148,12.02400017,15.13300037,20.56900024,19.49400139
597,24.63200188,21.15400124,12.30000019,14.56700039,20.67000008,19.43600082
598,24.63200188,20.71900177,12.12700081,13.97500038,20.66900063,19.42200089
599,24.63200188,20.0340004,12.12700081,12.57400036,20.63700104,19.50700188
600,24.63800049,20.29000092,11.74400043,12.77000046,20.63600159,19.1380024
601,24.63800049,20.10000038,11.97200012,12.77000046,20.74200058,18.97300148
602,24.63700104,20.05600166,11.84300041,12.73500061,20.74500084,18.70300102
603,24.63800049,19.81500053,11.65400028,13.40100098,20.79400063,18.7310009
604,24.63800049,19.75900078,12.21700096,13.37800026,20.5530014,18.72100067
605,24.63700104,20.04300117,12.21700096,13.37800026,20.55900192,18.66400146
606,24.63800049,19.4980011,12.17000103,13.59000111,20.5150013,18.83000183
607,24.60300064,19.83600044,11.91100025,13.77900028,20.47500038,18.75400162
608,23.66800117,19.74700165,12.40500069,13.27900028,20.52800179,18.66500092
609,23.66800117,19.53300095,12.53600025,14.06200027,20.44400024,18.73600197
610,23.66800117,19.77500153,12.16400051,14.08300114,20.33500099,18.67500114
611,23.66800117,19.61400032,12.05600071,13.34600067,20.29700089,18.80200195
612,23.66800117,19.99100113,12.11400032,13.34600067,20.27900124,18.80600166
613,23.66800117,20.05000114,12.11400032,13.69500065,20.24000168,18.84600067
614,22.7480011,20.3030014,12.42800045,13.96600056,20.3900013,18.84800148
